b (mm),h (mm),r0 (mm),t (mm),R (%),fy (MPa),fc (MPa),L (mm),e1 (mm),e2 (mm),Nexp (kN),r0/h,b/t,Ac (mm^2),As (mm^2),Re (mm),te (mm),ke,xi,sigma_re (MPa),lambda,lambda_bar,e/h,e1/e2,e_bar,Npl (kN),psi,b/h,L/h,axial_flag,section_family
140.0,140.0,70.0,3.84,0.0,335.3,45.3,420.0,0.0,0.0,1506.0,0.5,36.458333333333336,13751.208460652886,2481.2572580629007,66.16,5.72152972361333,1.0,1.3355688464391158,28.996809497091135,12.322547952619427,0.1558630353613454,0.0,0.0,0.0,1454.8953018960665,1.0351260314314936,1.0,3.0,axial,circular
140.0,140.0,70.0,3.9,0.0,335.3,45.3,420.0,0.0,0.0,1511.0,0.5,35.8974358974359,13726.278037991058,2517.954035401074,66.1,5.807577225383781,0.9999999999999999,1.3577829713435536,29.4596163944203,12.327013238637221,0.1557206638120219,0.0,0.0,0.0,1466.070383190975,1.0306462891032786,1.0,3.0,axial,circular
140.0,140.0,70.0,3.88,0.0,335.3,45.3,420.0,0.0,0.0,1543.0,0.5,36.08247422680412,13734.585665604212,2505.7288630142266,66.12,5.778905897054486,1.0,1.3503733688150008,29.3053107574466,12.325526725209343,0.15576773355545387,0.0,0.0,0.0,1462.347618420541,1.0551526740725097,1.0,3.0,axial,circular
140.0,140.0,70.0,3.78,100.0,335.3,69.4,420.0,0.0,0.0,1550.0,0.5,37.03703703703704,13776.161502781819,2444.496700191834,66.22,5.63538161066792,1.0,0.8573049134543093,28.534331834143067,12.318065418971644,0.16771370294485816,0.0,0.0,0.0,1775.7053518673804,0.8728925654078687,1.0,3.0,axial,circular
140.0,140.0,70.0,3.92,100.0,335.3,69.4,420.0,0.0,0.0,1725.0,0.5,35.714285714285715,13717.972923652029,2530.172121062044,66.08,5.836237386842328,1.0,0.8911159307789677,29.61395877433766,12.3284978377444,0.16716317900703023,0.0,0.0,0.0,1800.3940330935545,0.958123593109222,1.0,3.0,axial,circular
140.0,140.0,70.0,3.88,100.0,335.3,69.4,420.0,0.0,0.0,1749.0,0.5,36.08247422680412,13734.585665604212,2505.7288630142266,66.12,5.778905897054486,1.0,0.8814396773388982,29.3053107574466,12.325526725209343,0.16731778859610769,0.0,0.0,0.0,1793.3511329616026,0.9752691304304921,1.0,3.0,axial,circular
133.0,133.0,66.5,4.56,100.0,302.0,43.1,400.0,0.0,0.0,1386.0,0.5,29.166666666666668,12052.920020790008,2762.3287084525473,61.94,6.731974900899331,1.0,1.605878763965919,32.822996772224705,12.42299280246921,0.14839057051054033,0.0,0.0,0.0,1353.7041228487187,1.0238574121229078,1.0,3.007518796992481,axial,circular
133.0,133.0,66.5,4.61,100.0,302.0,43.1,400.0,0.0,0.0,1387.0,0.5,28.850325379609544,12033.46884987531,2790.575537537846,61.89,6.802356792738905,1.0,1.6249223699636342,33.19295122648489,12.426679955721887,0.1482924459487189,0.0,0.0,0.0,1361.3963197660553,1.0188069262875226,1.0,3.007518796992481,axial,circular
133.0,133.0,66.5,4.62,100.0,302.0,43.1,400.0,0.0,0.0,1357.0,0.5,28.78787878787879,12029.58050064796,2796.2195883104973,61.88,6.816424498659323,1.0,1.6287351302493382,33.266971535150546,12.427415817497305,0.14827304406866137,0.0,0.0,0.0,1362.9332352476972,0.9956467161455499,1.0,3.007518796992481,axial,circular
133.0,133.0,66.5,4.57,50.0,302.0,46.7,400.0,0.0,0.0,1385.0,0.5,29.10284463894967,12049.028529970008,2767.9816176325453,61.93,6.746057062614192,1.0,1.4855977442386297,32.896968075399414,12.423731279346795,0.15006982472776756,0.0,0.0,0.0,1398.620080874628,0.9902617722561865,1.0,3.007518796992481,axial,circular
133.0,133.0,66.5,4.61,50.0,302.0,46.7,400.0,0.0,0.0,1377.0,0.5,28.850325379609544,12033.46884987531,2790.575537537846,61.89,6.802356792738905,1.0,1.4996606883390287,33.19295122648489,12.426679955721887,0.1499823810950557,0.0,0.0,0.0,1404.7168076256062,0.9802687577487907,1.0,3.007518796992481,axial,circular
133.0,133.0,66.5,4.66,50.0,302.0,46.7,400.0,0.0,0.0,1387.0,0.5,28.54077253218884,12014.033386923877,2818.778074586413,61.84,6.87266643129901,1.0,1.5172673509177814,33.56315107135027,12.430354038111641,0.149874860845797,0.0,0.0,0.0,1412.326337694442,0.9820676446947906,1.0,3.007518796992481,axial,circular
133.0,133.0,66.5,4.54,0.0,302.0,45.3,400.0,0.0,0.0,1350.0,0.5,29.295154185022025,12060.704887385606,2751.0175750481426,61.96,6.70380189884029,1.0,1.5206505206979821,32.675083496606966,12.421514278720613,0.14947560213380565,0.0,0.0,0.0,1377.157239063107,0.9802802190680984,1.0,3.007518796992481,axial,circular
133.0,133.0,66.5,4.63,0.0,302.0,45.3,400.0,0.0,0.0,1301.0,0.5,28.72570194384449,12025.692779739144,2801.8618674016816,61.870000000000005,6.830489314962904,0.9999999999999999,1.5532642865683113,33.34100166670109,12.428151156531252,0.1492863525012807,0.0,0.0,0.0,1390.926166877491,0.9353479940064918,1.0,3.007518796992481,axial,circular
133.0,133.0,66.5,4.55,0.0,302.0,45.3,400.0,0.0,0.0,1321.0,0.5,29.230769230769234,12056.812139928543,2756.6740275910793,61.95,6.7178898464801335,1.0,1.5242691548411333,32.74903524837773,12.422253802291618,0.14945425981120067,0.0,0.0,0.0,1378.6891462712688,0.9581565239508182,1.0,3.007518796992481,axial,circular
133.0,133.0,66.5,4.53,100.0,302.0,69.4,400.0,0.0,0.0,1431.0,0.5,29.359823399558497,12064.598263161199,2745.359350823737,61.97,6.689711057463015,1.0,0.9902248172399984,32.60114150966323,12.420774231662708,0.16039227226769184,0.0,0.0,0.0,1666.3816434121559,0.8587468576945086,1.0,3.007518796992481,axial,circular
133.0,133.0,66.5,4.53,100.0,302.0,69.4,400.0,0.0,0.0,1354.0,0.5,29.359823399558497,12064.598263161199,2745.359350823737,61.97,6.689711057463015,1.0,0.9902248172399984,32.60114150966323,12.420774231662708,0.16039227226769184,0.0,0.0,0.0,1666.3816434121559,0.8125389554985077,1.0,3.007518796992481,axial,circular
133.0,133.0,66.5,4.45,100.0,302.0,69.4,400.0,0.0,0.0,1459.0,0.5,29.8876404494382,12095.767888833056,2700.029776495593,62.05,6.5768800897225645,1.0,0.9713652925420373,32.00995627874641,12.414834998423437,0.16067553761866823,0.0,0.0,0.0,1654.8552839866832,0.8816480897865271,1.0,3.007518796992481,axial,circular
140.0,140.0,70.0,2.8,100.0,309.0,29.3,420.0,0.0,0.0,1102.1,0.5,50.0,14186.929768786931,1835.045766196945,67.2,4.213956682011371,1.0,1.36410983565291,19.37667581460586,12.242392574059092,0.14549448204220633,0.0,0.0,0.0,982.7061839803131,1.1214949269333983,1.0,3.0,axial,circular
140.0,140.0,70.0,2.73,100.0,309.0,29.3,420.0,0.0,0.0,1098.5,0.5,51.282051282051285,14216.501266275905,1790.8624636859208,67.27,4.111385017290658,1.0,1.3284963477141032,18.885357073625887,12.23680886010697,0.14566829180075316,0.0,0.0,0.0,969.9199883808335,1.1325676480116835,1.0,3.0,axial,circular
140.0,140.0,70.0,2.64,100.0,309.0,29.3,420.0,0.0,0.0,1118.5,0.5,53.03030303030303,14254.567001981657,1733.927799391672,67.36,3.979301653964015,1.0,1.2828262522722338,18.254219285553454,12.229594569250976,0.14590199765228046,0.0,0.0,0.0,953.4425031700891,1.173117410101934,1.0,3.0,axial,circular
140.0,140.0,70.0,2.71,50.0,309.0,32.1,420.0,0.0,0.0,1139.1,0.5,51.66051660516605,14224.95592042525,1778.222717835261,67.29,4.08205315054046,1.0,1.2033408832974992,18.745050134002113,12.235209111521224,0.1476540850818681,0.0,0.0,0.0,1006.091904856746,1.1322027286982221,1.0,3.0,axial,circular
140.0,140.0,70.0,2.79,50.0,309.0,32.1,420.0,0.0,0.0,1131.4,0.5,50.17921146953405,14191.15238347262,1828.7391808826355,67.21,4.199312141530896,0.9999999999999999,1.2404736780957202,19.306464093632595,12.24159636711958,0.14742362138325255,0.0,0.0,0.0,1020.6163984022054,1.1085457785816772,1.0,3.0,axial,circular
140.0,140.0,70.0,2.83,50.0,309.0,32.1,420.0,0.0,0.0,1070.2,0.5,49.46996466431095,14174.265694641046,1853.9548920510592,67.17,4.257873205623696,1.0,1.259076276374094,19.587357757000476,12.244778263821205,0.14731200768864355,0.0,0.0,0.0,1027.865990441755,1.0411863121767952,1.0,3.0,axial,circular
140.0,140.0,70.0,2.74,0.0,309.0,34.7,420.0,0.0,0.0,1143.1,0.5,51.0948905109489,14212.274881679034,1797.1796790890457,67.26,4.126046669518374,1.0,1.1260480045451895,18.95552216594079,12.237608000488866,0.14932336788022985,0.0,0.0,0.0,1048.4944592327777,1.0902298909967045,1.0,3.0,axial,circular
140.0,140.0,70.0,2.65,0.0,309.0,34.7,420.0,0.0,0.0,1065.5,0.5,52.83018867924528,14250.334962518005,1740.2609599280217,67.35,3.993989011582343,0.9999999999999999,1.0874725652607677,18.324314841558188,12.230398116271259,0.14962085478539605,0.0,0.0,0.0,1032.2272598171337,1.0322339289787414,1.0,3.0,axial,circular
140.0,140.0,70.0,2.73,0.0,309.0,34.7,420.0,0.0,0.0,1137.5,0.5,51.282051282051285,14216.501266275905,1790.8624636859208,67.27,4.111385017290658,1.0,1.121756282075597,18.885357073625887,12.23680886010697,0.1493557409145384,0.0,0.0,0.0,1046.6890952187234,1.0867601517930212,1.0,3.0,axial,circular
140.0,140.0,70.0,2.72,100.0,309.0,54.9,420.0,0.0,0.0,1447.2,0.5,51.470588235294116,14220.728279191311,1784.543476601326,67.28,4.096720511151219,1.0,0.706303616172071,18.815199731654676,12.236009230483065,0.16213282258506018,0.0,0.0,0.0,1332.1419167974125,1.0863707400478753,1.0,3.0,axial,circular
140.0,140.0,70.0,2.69,100.0,309.0,54.9,420.0,0.0,0.0,1398.3,0.5,52.04460966542751,14233.413087848712,1765.5758852587244,67.31,4.0527098636644325,1.0,0.6981736752479807,18.604774147560686,12.23360740519962,0.1622952603921197,0.0,0.0,0.0,1326.97732706784,1.0537482227294406,1.0,3.0,axial,circular
140.0,140.0,70.0,2.81,100.0,309.0,54.9,420.0,0.0,0.0,1420.7,0.5,49.8220640569395,14182.70778241977,1841.3505798297863,67.19,4.228598372483319,1.0,0.730740979520895,19.446895328134328,12.243188292425712,0.1616578890453576,0.0,0.0,0.0,1347.6079864222493,1.0542383351198459,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,0.0,268.0,34.1,420.0,0.0,0.0,1854.92,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,2.297776582251371,36.668542238739875,12.472571451991056,0.1365442407204846,0.0,0.0,0.0,1447.0563034061395,1.2818575169700133,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,25.0,268.0,29.7,420.0,0.0,0.0,1765.88,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,2.6381879277700926,36.668542238739875,12.472571451991056,0.13455050799221097,0.0,0.0,0.0,1390.4372639660826,1.2700177460455893,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,50.0,268.0,26.3,420.0,0.0,0.0,1740.0,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,2.979246443147215,36.668542238739875,12.472571451991056,0.13299656544839195,0.0,0.0,0.0,1346.6861880351298,1.2920604781272251,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,75.0,268.0,22.7,420.0,0.0,0.0,1642.69,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,3.451726055276289,36.668542238739875,12.472571451991056,0.13134328483454058,0.0,0.0,0.0,1300.3615194023562,1.2632563910034629,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,100.0,268.0,20.4,420.0,0.0,0.0,1556.03,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,3.84089124778293,36.668542238739875,12.472571451991056,0.13028600887886135,0.0,0.0,0.0,1270.7652033314173,1.22448269430162,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,0.0,268.0,33.8,420.0,0.0,0.0,1839.04,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,2.3181710489577445,36.668542238739875,12.472571451991056,0.13640902749315562,0.0,0.0,0.0,1443.1959143534082,1.2742829866061123,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,25.0,268.0,29.1,420.0,0.0,0.0,1762.92,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,2.6925835551467956,36.668542238739875,12.472571451991056,0.13427701678439272,0.0,0.0,0.0,1382.7164858606204,1.2749685261058676,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,50.0,268.0,26.2,420.0,0.0,0.0,1719.72,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,2.990617612777548,36.668542238739875,12.472571451991056,0.1329507254558389,0.0,0.0,0.0,1345.3993916842194,1.2782226680266242,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,75.0,268.0,22.4,420.0,0.0,0.0,1616.79,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,3.497954529230882,36.668542238739875,12.472571451991056,0.13120534760024,0.0,0.0,0.0,1296.5011303496249,1.247040949022546,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,100.0,268.0,20.1,420.0,0.0,0.0,1457.58,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,3.898217982824465,36.668542238739875,12.472571451991056,0.13014821723170072,0.0,0.0,0.0,1266.9048142786864,1.150504744770328,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,0.0,268.0,45.3,420.0,0.0,0.0,2014.65,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,1.7296728797962861,36.668542238739875,12.472571451991056,0.14150381831716083,0.0,0.0,0.0,1591.1774947081017,1.2661378172455762,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,25.0,268.0,41.8,420.0,0.0,0.0,1805.96,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,1.87450194867875,36.668542238739875,12.472571451991056,0.1399733254796727,0.0,0.0,0.0,1546.1396224262387,1.1680445761851992,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,50.0,268.0,37.6,420.0,0.0,0.0,1751.82,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,2.083887804648185,36.668542238739875,12.472571451991056,0.13811308559576937,0.0,0.0,0.0,1492.0941756880027,1.174067983471779,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,75.0,268.0,34.2,420.0,0.0,0.0,1685.3,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,2.2910579372740276,36.668542238739875,12.472571451991056,0.1365892867145397,0.0,0.0,0.0,1448.3430997570497,1.1636055022340344,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,100.0,268.0,31.8,420.0,0.0,0.0,1572.28,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,2.4639679702758412,36.668542238739875,12.472571451991056,0.13550481092839128,0.0,0.0,0.0,1417.4599873352006,1.1092235506103125,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,0.0,268.0,42.9,420.0,0.0,0.0,2011.43,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,1.8264377961485256,36.668542238739875,12.472571451991056,0.14045630210576418,0.0,0.0,0.0,1560.2943822862528,1.2891349368653828,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,25.0,268.0,40.6,420.0,0.0,0.0,1792.98,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,1.9299059471618658,36.668542238739875,12.472571451991056,0.1394444154963988,0.0,0.0,0.0,1530.698066215314,1.1713479226070913,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,50.0,268.0,37.2,420.0,0.0,0.0,1751.38,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,2.1062952003970903,36.668542238739875,12.472571451991056,0.13793462042373622,0.0,0.0,0.0,1486.9469902843612,1.1778362049511053,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,75.0,268.0,31.6,420.0,0.0,0.0,1649.36,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,2.4795627042649286,36.668542238739875,12.472571451991056,0.1354141316117727,0.0,0.0,0.0,1414.88639463338,1.16571903317183,1.0,3.0,axial,circular
140.0,140.0,70.0,6.0,100.0,268.0,30.7,420.0,0.0,0.0,1559.82,0.5,23.333333333333332,12867.963509103793,3762.1595065138063,64.0,8.756666803281163,1.0,2.552253467582142,36.668542238739875,12.472571451991056,0.13500552513621616,0.0,0.0,0.0,1403.3052274751863,1.1115329505373637,1.0,3.0,axial,circular
100.0,100.0,50.0,2.84,50.0,434.08,56.1,300.0,0.0,0.0,1050.1,0.5,35.21126760563381,6987.108150061775,1308.3393160872924,47.16,4.226018903915147,0.9999999999999999,1.4488714072450202,38.89801284587546,12.332644536939636,0.17285493231184362,0.0,0.0,0.0,959.9006975456375,1.09396732670889,1.0,3.0,axial,circular
100.0,100.0,50.0,2.81,50.0,434.08,56.1,300.0,0.0,0.0,1000.2,0.5,35.587188612099645,6996.000428067761,1295.2655940932787,47.19,4.18306632695397,1.0,1.4325702150182271,38.4781824794274,12.329535918468952,0.17292900941056916,0.0,0.0,0.0,954.7245130986117,1.0476320512121293,1.0,3.0,axial,circular
120.0,120.0,60.0,2.9,50.0,434.08,56.1,360.0,0.0,0.0,1260.8,0.5,41.37931034482759,10242.880103690699,1616.226550767442,57.1,4.339977941255846,1.0,1.2209195920342044,32.99295314781677,12.28799558825117,0.17403646858816404,0.0,0.0,0.0,1276.1971949741794,0.9879350973072065,1.0,3.0,axial,circular
120.0,120.0,60.0,2.88,50.0,434.08,56.1,360.0,0.0,0.0,1328.1,0.5,41.66666666666667,10250.056757948558,1605.5904050253027,57.12,4.31101577445542,1.0,1.21203569191807,32.761304750973544,12.286203154891085,0.1740896182079718,0.0,0.0,0.0,1271.9828671342975,1.0441178370524211,1.0,3.0,axial,circular
140.0,140.0,70.0,2.94,0.0,434.08,57.2,420.0,0.0,0.0,1679.1,0.5,47.61904761904762,14127.879136632997,1923.1519340430098,67.06,4.418681250001853,1.0,1.0330239078140686,28.602164583966662,12.253488214286033,0.17568124985945485,0.0,0.0,0.0,1642.916478144797,1.0220239569914484,1.0,3.0,axial,circular
140.0,140.0,70.0,2.88,50.0,434.08,56.1,420.0,0.0,0.0,1653.7,0.5,48.611111111111114,14153.17147076852,1885.4346681785298,67.12,4.331010452161436,1.0,1.030776799959248,28.009609908734152,12.24874464894196,0.17531903405504548,0.0,0.0,0.0,1612.4224002730502,1.0255997434170847,1.0,3.0,axial,circular
140.0,140.0,70.0,2.88,50.0,434.08,56.1,420.0,0.0,0.0,1668.2,0.5,48.611111111111114,14153.17147076852,1885.4346681785298,67.12,4.331010452161436,1.0,1.030776799959248,28.009609908734152,12.24874464894196,0.17531903405504548,0.0,0.0,0.0,1612.4224002730502,1.0345924242416282,1.0,3.0,axial,circular
140.0,140.0,70.0,2.88,100.0,434.08,51.6,420.0,0.0,0.0,1556.9,0.5,48.611111111111114,14153.17147076852,1885.4346681785298,67.12,4.331010452161436,1.0,1.1206701255370894,28.009609908734152,12.24874464894196,0.1730989426250251,0.0,0.0,0.0,1548.7331286545918,1.0052732592816058,1.0,3.0,axial,circular
140.0,140.0,70.0,2.82,100.0,434.08,51.6,420.0,0.0,0.0,1482.0,0.5,49.64539007092199,14178.486424371145,1847.6536217811565,67.18,4.243237213502368,1.0,1.0962529138733297,27.417451765958734,12.243983522314693,0.17325029844745385,0.0,0.0,0.0,1533.6393836403154,0.9663288617968705,1.0,3.0,axial,circular
160.0,160.0,80.0,2.88,50.0,434.08,56.1,480.0,0.0,0.0,1964.2,0.5,55.55555555555556,18684.604714306435,2165.278931331758,77.12,4.346091658974117,1.0,0.8966786944215452,24.462544960159292,12.219913748846118,0.1764431674829429,0.0,0.0,0.0,1988.1106029850805,0.9879732028242395,1.0,3.0,axial,circular
160.0,160.0,80.0,2.87,50.0,434.08,56.1,480.0,0.0,0.0,1984.9,0.5,55.749128919860624,18689.450620974596,2158.0148379999214,77.13,4.331367269808865,1.0,0.89343879433421,24.37650595719736,12.21920509047133,0.17647304209639608,0.0,0.0,0.0,1985.2292607156808,0.9998341447397556,1.0,3.0,axial,circular
180.0,180.0,90.0,2.89,50.0,434.08,56.1,540.0,0.0,0.0,2389.2,0.5,62.28373702422145,23838.882891681962,2453.357197604637,87.11,4.372675684184685,1.0,0.7963093206518531,21.789588577555826,12.197690091224626,0.17743754322042538,0.0,0.0,0.0,2402.314622559579,0.9945408388907835,1.0,3.0,axial,circular
180.0,180.0,90.0,2.89,50.0,434.08,56.1,540.0,0.0,0.0,2424.1,0.5,62.28373702422145,23838.882891681962,2453.357197604637,87.11,4.372675684184685,1.0,0.7963093206518531,21.789588577555826,12.197690091224626,0.17743754322042538,0.0,0.0,0.0,2402.314622559579,1.0090684947074955,1.0,3.0,axial,circular
200.0,200.0,100.0,2.93,50.0,434.08,56.1,600.0,0.0,0.0,3038.9,0.5,68.25938566552901,29601.92349966611,2770.978163768186,97.07,4.441647823916341,0.9999999999999999,0.7243026708074105,19.862269366494335,12.181397738869961,0.17824912153642658,0.0,0.0,0.0,2863.494109659763,1.0612558935422705,1.0,3.0,axial,circular
200.0,200.0,100.0,2.95,50.0,434.08,56.1,600.0,0.0,0.0,2994.1,0.5,67.79661016949152,29589.726580347815,2789.3700444498877,97.05,4.471360123736119,1.0,0.7294106425424123,19.999258140251154,12.182563214848335,0.17818852844011973,0.0,0.0,0.0,2870.79341005232,1.0429520945380157,1.0,3.0,axial,circular
140.0,140.0,70.0,2.8,100.0,309.0,40.9,420.0,0.0,0.0,1102.0,0.5,50.0,14186.929768786931,1835.045766196945,67.2,4.213956682011371,1.0,0.9772229384995176,19.37667581460586,12.242392574059092,0.15316376834899098,0.0,0.0,0.0,1147.2745692982412,0.9605372850494416,1.0,3.0,axial,circular
140.0,140.0,70.0,2.73,100.0,309.0,40.9,420.0,0.0,0.0,1098.0,0.5,51.282051282051285,14216.501266275905,1790.8624636859208,67.27,4.111385017290658,1.0,0.9517100975066802,18.885357073625887,12.23680886010697,0.15343760483025604,0.0,0.0,0.0,1134.831403069634,0.9675446035684174,1.0,3.0,axial,circular
140.0,140.0,70.0,2.64,100.0,309.0,40.9,420.0,0.0,0.0,1118.0,0.5,53.03030303030303,14254.567001981657,1733.927799391672,67.36,3.979301653964015,1.0,0.9189928897695955,18.254219285553454,12.229594569250976,0.15380355493616216,0.0,0.0,0.0,1118.7954803930763,0.9992889849780258,1.0,3.0,axial,circular
140.0,140.0,70.0,2.71,50.0,309.0,44.4,420.0,0.0,0.0,1131.0,0.5,51.66051660516605,14224.95592042525,1778.222717835261,67.29,4.08205315054046,1.0,0.8699829358975164,18.745050134002113,12.235209111521224,0.15575843130118605,0.0,0.0,0.0,1181.0588626779765,0.9576152685866383,1.0,3.0,axial,circular
140.0,140.0,70.0,2.79,50.0,309.0,44.4,420.0,0.0,0.0,1139.0,0.5,50.17921146953405,14191.15238347262,1828.7391808826355,67.21,4.199312141530896,0.9999999999999999,0.8968289429475814,19.306464093632595,12.24159636711958,0.15541319926094319,0.0,0.0,0.0,1195.1675727189188,0.9530044372011017,1.0,3.0,axial,circular
140.0,140.0,70.0,2.83,50.0,309.0,44.4,420.0,0.0,0.0,1070.0,0.5,49.46996466431095,14174.265694641046,1853.9548920510592,67.17,4.257873205623696,1.0,0.9102781187299194,19.587357757000476,12.244778263821205,0.15524532140469186,0.0,0.0,0.0,1202.2094584858398,0.8900279335246994,1.0,3.0,axial,circular
140.0,140.0,70.0,2.74,0.0,309.0,43.0,420.0,0.0,0.0,1143.0,0.5,51.0948905109489,14212.274881679034,1797.1796790890457,67.26,4.126046669518374,1.0,0.9086945525050716,18.95552216594079,12.237608000488866,0.15474165887406524,0.0,0.0,0.0,1166.4563407507137,0.9798909398223875,1.0,3.0,axial,circular
140.0,140.0,70.0,2.65,0.0,309.0,43.0,420.0,0.0,0.0,1065.0,0.5,52.83018867924528,14250.334962518005,1740.2609599280217,67.35,3.993989011582343,0.9999999999999999,0.8775650701057823,18.324314841558188,12.230398116271259,0.15512670177384563,0.0,0.0,0.0,1150.5050400060331,0.9256804298696643,1.0,3.0,axial,circular
140.0,140.0,70.0,2.73,0.0,309.0,43.0,420.0,0.0,0.0,1137.0,0.5,51.282051282051285,14216.501266275905,1790.8624636859208,67.27,4.111385017290658,1.0,0.9052312322796098,18.885357073625887,12.23680886010697,0.15478363376029025,0.0,0.0,0.0,1164.6860557288137,0.976228739416401,1.0,3.0,axial,circular
140.0,140.0,70.0,2.71,100.0,309.0,42.5,420.0,0.0,0.0,1100.0,0.5,51.66051660516605,14224.95592042525,1778.222717835261,67.29,4.08205315054046,1.0,0.908876290678817,18.745050134002113,12.235209111521224,0.15454827150115127,0.0,0.0,0.0,1154.031446429169,0.9531802650643929,1.0,3.0,axial,circular
140.0,140.0,70.0,2.71,100.0,309.0,42.5,420.0,0.0,0.0,1092.0,0.5,51.66051660516605,14224.95592042525,1778.222717835261,67.29,4.08205315054046,1.0,0.908876290678817,18.745050134002113,12.235209111521224,0.15454827150115127,0.0,0.0,0.0,1154.031446429169,0.9462480449548337,1.0,3.0,axial,circular
140.0,140.0,70.0,2.73,100.0,309.0,42.5,420.0,0.0,0.0,1095.0,0.5,51.282051282051285,14216.501266275905,1790.8624636859208,67.27,4.111385017290658,1.0,0.9158810114828994,18.885357073625887,12.23680886010697,0.15446480309559396,0.0,0.0,0.0,1157.5778050956753,0.9459407351970581,1.0,3.0,axial,circular
140.0,140.0,70.0,2.72,100.0,309.0,65.9,420.0,0.0,0.0,1447.0,0.5,51.470588235294116,14220.728279191311,1784.543476601326,67.28,4.096720511151219,1.0,0.5884077166592822,18.815199731654676,12.236009230483065,0.16842487911737286,0.0,0.0,0.0,1488.5699278685172,0.9720739166563434,1.0,3.0,axial,circular
140.0,140.0,70.0,2.69,100.0,309.0,65.9,420.0,0.0,0.0,1398.0,0.5,52.04460966542751,14233.413087848712,1765.5758852587244,67.31,4.0527098636644325,1.0,0.5816348220199413,18.604774147560686,12.23360740519962,0.1686137742383396,0.0,0.0,0.0,1483.5448710341761,0.9423375236540416,1.0,3.0,axial,circular
140.0,140.0,70.0,2.81,100.0,309.0,65.9,420.0,0.0,0.0,1421.0,0.5,49.8220640569395,14182.70778241977,1841.3505798297863,67.19,4.228598372483319,1.0,0.6087660057010187,19.446895328134328,12.243188292425712,0.16787165283865463,0.0,0.0,0.0,1503.617772028867,0.9450540066991967,1.0,3.0,axial,circular
140.0,140.0,70.0,3.96,100.0,335.3,40.9,420.0,0.0,0.0,1414.0,0.5,35.35353535353536,13701.370234796343,2554.587032206352,66.04,5.89352422527476,1.0,1.5285052923870661,29.92275397841652,12.33146129576139,0.15337005882807347,0.0,0.0,0.0,1416.93907450196,0.9979257580266865,1.0,3.0,axial,circular
140.0,140.0,70.0,3.85,100.0,335.3,40.9,420.0,0.0,0.0,1437.0,0.5,36.36363636363636,13747.051819412925,2487.3778168229355,66.15,5.7358779578367205,1.0,1.483345889659681,29.073921077288773,12.323293364200582,0.15359113969879726,0.0,0.0,0.0,1396.272201394719,1.0291689532775905,1.0,3.0,axial,circular
