b (mm),h (mm),r0 (mm),t (mm),R (%),fy (MPa),fc (MPa),L (mm),e1 (mm),e2 (mm),Nexp (kN),r0/h,b/t,Ac (mm^2),As (mm^2),Re (mm),te (mm),ke,xi,sigma_re (MPa),lambda,lambda_bar,e/h,e1/e2,e_bar
120.0,120.0,0.0,0.89,0.0,229.3,17.7,361.0,0.0,0.0,527.0,0.0,134.8314606741573,13975.9684,420.8632,66.69849256701575,0.9968088061460492,0.33333333333333337,0.3901124686617979,1.1422959772773158,10.42002582210381,0.10658811135302967,0.0,0.0,0.0
150.0,150.0,0.0,1.45,0.0,223.4,14.1,358.0,0.0,0.0,877.0,0.0,103.44827586206897,21638.41,853.18,82.99228773987495,1.620332199425377,0.33333333333333326,0.6247113219646017,1.453878921401308,8.266110577367936,0.07770769604140261,0.0,0.0,0.0
150.0,150.0,0.0,1.45,0.0,223.4,14.1,446.0,0.0,0.0,893.0,0.0,103.44827586206897,21638.41,853.18,82.99228773987495,1.620332199425377,0.33333333333333326,0.6247113219646017,1.453878921401308,10.298003680184635,0.09680902914655184,0.0,0.0,0.0
150.0,150.0,0.0,1.45,0.0,223.4,14.1,448.0,0.0,0.0,887.0,0.0,103.44827586206897,21638.41,853.18,82.99228773987495,1.620332199425377,0.33333333333333326,0.6247113219646017,1.453878921401308,10.344183068885014,0.09724315035348706,0.0,0.0,0.0
150.0,150.0,0.0,1.45,0.0,223.4,17.7,453.0,0.0,0.0,958.0,0.0,103.44827586206897,21638.41,853.18,82.99228773987495,1.620332199425377,0.33333333333333326,0.49765139207349623,1.453878921401308,10.459631540635964,0.10338767629927016,0.0,0.0,0.0
150.0,150.0,0.0,1.45,0.0,223.4,17.7,447.0,0.0,0.0,976.0,0.0,103.44827586206897,21638.41,853.18,82.99228773987495,1.620332199425377,0.33333333333333326,0.49765139207349623,1.453878921401308,10.321093374534826,0.10201830310325334,0.0,0.0,0.0
150.0,150.0,0.0,1.45,0.0,223.4,17.7,447.0,0.0,0.0,941.0,0.0,103.44827586206897,21638.41,853.18,82.99228773987495,1.620332199425377,0.33333333333333326,0.49765139207349623,1.453878921401308,10.321093374534826,0.10201830310325334,0.0,0.0,0.0
149.0,148.5,0.0,10.0,0.0,280.4,59.8,500.0,0.0,0.0,2600.0,0.0,14.9,16576.5,5150.0,72.63927194242524,10.521775081840445,0.33333333333333337,1.4567707619290595,13.538616481391815,11.557734069641864,0.12155568556961793,0.0,0.0,0.0
150.0,150.0,0.0,10.0,0.0,267.5,70.8,500.0,0.0,0.0,2900.0,0.0,15.0,16900.0,5200.0,73.34464586120832,10.528165494211109,0.33333333333333337,1.1625380269448067,12.799317689941033,11.443905057407761,0.12271490469727579,0.0,0.0,0.0
150.0,148.0,0.0,10.0,0.0,267.5,70.8,500.0,0.0,0.0,2920.0,0.0,15.0,16640.0,5160.0,72.77826946347568,10.523324271618222,0.33333333333333337,1.1716203552803128,12.892993395831331,11.597133900151517,0.12412007964209006,0.0,0.0,0.0
149.0,149.0,0.0,16.0,0.0,277.2,59.0,500.0,0.0,0.0,3250.0,0.0,9.3125,13689.0,7488.0,66.01018127508749,16.092488959894112,0.33333333333333337,2.5700130378096477,22.526009642324606,11.353252814537166,0.11437969943851317,0.0,0.0,0.0
150.0,149.0,0.0,16.0,0.0,277.2,59.0,500.0,0.0,0.0,3330.0,0.0,9.375,13806.0,7520.0,66.29167586245964,16.099322631037936,0.33333333333333337,2.5591231520562174,22.439882409886497,11.355082597494889,0.11436296104409964,0.0,0.0,0.0
150.0,150.0,0.0,16.0,0.0,222.2,70.8,500.0,0.0,0.0,3090.0,0.0,9.375,13924.0,7552.0,66.57437085863525,16.105875365496715,0.33333333333333337,1.702192856458872,17.9184344768974,11.281187224099472,0.10836858197906436,0.0,0.0,0.0
150.0,149.0,0.0,16.0,0.0,222.2,70.8,500.0,0.0,0.0,3130.0,0.0,9.375,13806.0,7520.0,66.29167586245964,16.099322631037936,0.33333333333333337,1.7094671849052776,17.987524788877273,11.355082597494889,0.10899105333392027,0.0,0.0,0.0
149.0,149.0,0.0,20.0,0.0,250.4,60.0,500.0,0.0,0.0,3300.0,0.0,7.45,11881.0,8720.0,61.49666460670544,19.481739707483612,0.33333333333333337,3.0629969418960243,26.441692157626317,11.197788014269465,0.10795691778188068,0.0,0.0,0.0
150.0,150.0,0.0,20.0,0.0,190.0,70.8,500.0,0.0,0.0,3330.0,0.0,7.5,12100.0,8800.0,62.06085419025319,19.503087727981885,0.33333333333333337,1.9517205957883923,19.90297381855099,11.128874689376813,0.09952307164974875,0.0,0.0,0.0
151.0,150.0,0.0,20.0,0.0,190.0,70.8,500.0,0.0,0.0,3300.0,0.0,7.55,12210.0,8840.0,62.34231075524939,19.513801442733687,0.33333333333333337,1.9429290615731294,19.824001972353418,11.131695428816814,0.09953555782655206,0.0,0.0,0.0
150.0,147.0,0.0,10.0,0.0,280.4,59.8,500.0,15.0,15.0,2270.0,0.0,15.0,16510.0,5140.0,72.49342191464261,10.521089081201168,0.33333333333333337,1.4597983587528789,13.564970450433506,11.675297240647943,0.12260772031688733,0.10204081632653061,1.0,0.6011384145494932
150.0,149.0,0.0,10.0,0.0,280.4,59.8,500.0,25.0,25.0,2000.0,0.0,15.0,16770.0,5180.0,73.06200648286475,10.52568400882312,0.33333333333333337,1.4483499959116353,13.465283066405592,11.52001003776962,0.12119289034049696,0.16778523489932887,1.0,0.9886942029638305
150.0,149.0,0.0,10.0,0.0,280.4,75.0,500.0,25.0,25.0,2200.0,0.0,15.0,16770.0,5180.0,73.06200648286475,10.52568400882312,0.33333333333333337,1.1548177300735438,13.465283066405592,11.52001003776962,0.12642401497221412,0.16778523489932887,1.0,0.9886942029638305
150.0,149.0,0.0,10.0,0.0,280.4,75.0,500.0,35.0,35.0,1865.0,0.0,15.0,16770.0,5180.0,73.06200648286475,10.52568400882312,0.33333333333333337,1.1548177300735438,13.465283066405592,11.52001003776962,0.12642401497221412,0.2348993288590604,1.0,1.3841718841493627
149.0,149.0,0.0,16.0,0.0,277.2,59.0,500.0,15.0,15.0,2750.0,0.0,9.3125,13689.0,7488.0,66.01018127508749,16.092488959894112,0.33333333333333337,2.5700130378096477,22.526009642324606,11.353252814537166,0.11437969943851317,0.10067114093959731,1.0,0.5761666821344585
150.0,149.0,0.0,16.0,0.0,277.2,59.0,500.0,25.0,25.0,2450.0,0.0,9.375,13806.0,7520.0,66.29167586245964,16.099322631037936,0.33333333333333337,2.5591231520562174,22.439882409886497,11.355082597494889,0.11436296104409964,0.16778523489932887,1.0,0.9605873609296879
150.0,149.0,0.0,16.0,0.0,277.2,72.3,500.0,35.0,35.0,2310.0,0.0,9.375,13806.0,7520.0,66.29167586245964,16.099322631037936,0.33333333333333337,2.088357758939375,22.439882409886497,11.355082597494889,0.11754762462055071,0.2348993288590604,1.0,1.344822305301563
149.0,148.0,0.0,20.0,0.0,250.4,73.9,500.0,15.0,15.0,2960.0,0.0,7.45,11772.0,8680.0,61.21391982348119,19.471108479363735,0.33333333333333337,2.498384966138315,26.549329397039365,11.270490365500107,0.11139811452979961,0.10135135135135136,1.0,0.5639863516700085
150.0,148.0,0.0,20.0,0.0,250.4,73.9,500.0,25.0,25.0,2580.0,0.0,7.5,11880.0,8720.0,61.49407652663331,19.482362363861796,0.33333333333333337,2.4870810039957534,26.44365013920297,11.273429024142185,0.11139958749043952,0.16891891891891891,1.0,0.9404674945215485
149.0,148.0,0.0,20.0,0.0,250.4,73.9,500.0,35.0,35.0,2280.0,0.0,7.45,11772.0,8680.0,61.21391982348119,19.471108479363735,0.33333333333333337,2.498384966138315,26.549329397039365,11.270490365500107,0.11139811452979961,0.23648648648648649,1.0,1.3159681538966868
213.0,213.0,0.0,4.5,0.0,266.0,37.46,592.0,0.0,0.0,1845.0,0.0,47.333333333333336,41616.0,3672.0,115.09467504374228,4.970382843602735,0.33333333333333337,0.6265506736597468,3.8290848697557003,9.61932711934652,0.1054648478362867,0.0,0.0,0.0
279.0,279.0,0.0,4.5,0.0,266.0,38.606,790.0,0.0,0.0,3070.0,0.0,62.0,72900.0,4860.0,152.3311875578942,4.995786447365191,0.33333333333333337,0.45934138044172756,2.9078728969931475,9.803641774400743,0.11243101127018941,0.0,0.0,0.0
279.0,279.0,0.0,4.5,0.0,266.0,46.156,789.0,0.0,0.0,3999.0,0.0,62.0,72900.0,4860.0,152.3311875578942,4.995786447365191,0.33333333333333337,0.38420429268856343,2.9078728969931475,9.79123210126859,0.11752082331000714,0.0,0.0,0.0
345.0,345.0,0.0,4.5,0.0,266.0,38.798,988.0,0.0,0.0,3275.0,0.0,76.66666666666667,112896.0,6048.0,189.5677000720461,5.011464028956226,0.33333333333333337,0.36728697355533785,2.3440164669327888,9.917007625418766,0.11728819071470464,0.0,0.0,0.0
345.0,345.0,0.0,4.5,0.0,266.0,38.798,1316.0,0.0,0.0,5030.0,0.0,76.66666666666667,112896.0,6048.0,189.5677000720461,5.011464028956226,0.33333333333333337,0.36728697355533785,2.3440164669327888,13.209293557744024,0.15622597062808838,0.0,0.0,0.0
344.0,344.0,0.0,4.5,0.0,266.0,38.606,1316.0,0.0,0.0,5158.0,0.0,76.44444444444444,112225.0,6030.0,189.00351048849836,5.011271398511894,0.33333333333333337,0.3702154409530341,2.350923162853603,13.247666403248523,0.1564177709499233,0.0,0.0,0.0
200.0,200.0,0.0,3.82,0.0,432.0,56.93,600.0,0.0,0.0,3655.0,0.0,52.35602094240838,37002.369600000005,2939.2608,108.5275082912464,4.228049561211748,0.33333333333333337,0.6027693332335438,5.609998298132856,10.384719643784324,0.13882410979174917,0.0,0.0,0.0
200.0,200.0,0.0,3.82,0.0,432.0,56.93,600.0,0.0,0.0,3574.0,0.0,52.35602094240838,37002.369600000005,2939.2608,108.5275082912464,4.228049561211748,0.33333333333333337,0.6027693332335438,5.609998298132856,10.384719643784324,0.13882410979174917,0.0,0.0,0.0
200.0,200.0,0.0,2.9,0.0,390.0,56.93,600.0,0.0,0.0,3312.0,0.0,68.96551724137932,37713.63999999999,2252.72,109.56561712497425,3.2248412603891836,0.33333333333333337,0.409196760507556,3.826285789751056,10.387933962054245,0.14073301664626786,0.0,0.0,0.0
200.0,200.0,0.0,2.9,0.0,390.0,56.93,600.0,0.0,0.0,3401.0,0.0,68.96551724137932,37713.63999999999,2252.72,109.56561712497425,3.2248412603891836,0.33333333333333337,0.409196760507556,3.826285789751056,10.387933962054245,0.14073301664626786,0.0,0.0,0.0
200.0,200.0,0.0,1.98,0.0,388.0,56.93,600.0,0.0,0.0,3109.0,0.0,101.01010101010101,38431.681599999996,1552.6368,110.60372595870213,2.2120700941576246,0.33333333333333337,0.2753410913928204,2.586661492319072,10.390267546122189,0.14668198015473088,0.0,0.0,0.0
200.0,200.0,0.0,1.98,0.0,388.0,56.93,600.0,0.0,0.0,3118.0,0.0,101.01010101010101,38431.681599999996,1552.6368,110.60372595870213,2.2120700941576246,0.33333333333333337,0.2753410913928204,2.586661492319072,10.390267546122189,0.14668198015473088,0.0,0.0,0.0
150.0,150.0,0.0,3.82,0.0,432.0,56.93,450.0,0.0,0.0,2191.0,0.0,39.26701570680628,20266.369600000005,2175.2608,80.3180291138586,4.200565398844333,0.33333333333333337,0.8144753367575475,7.531078938405049,10.378816209953813,0.13467802873500734,0.0,0.0,0.0
150.0,150.0,0.0,3.82,0.0,432.0,56.93,450.0,0.0,0.0,2165.0,0.0,39.26701570680628,20266.369600000005,2175.2608,80.3180291138586,4.200565398844333,0.33333333333333337,0.8144753367575475,7.531078938405049,10.378816209953813,0.13467802873500734,0.0,0.0,0.0
100.0,100.0,0.0,3.82,0.0,432.0,56.93,300.0,0.0,0.0,1205.0,0.0,26.17801047120419,8530.3696,1411.2608,52.10854993647077,4.145509837960738,0.33333333333333337,1.2553996204071514,11.455959096811073,10.361930723566916,0.12939712861979402,0.0,0.0,0.0
100.0,100.0,0.0,3.82,0.0,432.0,56.93,300.0,0.0,0.0,1185.0,0.0,26.17801047120419,8530.3696,1411.2608,52.10854993647077,4.145509837960738,0.33333333333333337,1.2553996204071514,11.455959096811073,10.361930723566916,0.12939712861979402,0.0,0.0,0.0
200.0,200.0,0.0,3.5,0.0,291.0,65.742,600.0,0.0,0.0,3185.0,0.0,57.142857142857146,37249.0,2702.0,108.88858962471696,3.8801926819507884,0.33333333333333337,0.3210855813658763,3.4565484909521795,10.385937608131488,0.1369481095928135,0.0,0.0,0.0
200.0,200.0,0.0,4.5,0.0,291.0,65.742,600.0,0.0,0.0,3399.0,0.0,44.44444444444444,36481.0,3438.0,107.76021045762145,4.963399964378169,0.33333333333333337,0.4171470866361459,4.467788198446595,10.38177730448886,0.1316217792092194,0.0,0.0,0.0
200.0,200.0,0.0,5.8,0.0,291.0,65.742,600.0,0.0,0.0,3745.0,0.0,34.48275862068966,35494.560000000005,4370.88,106.2933175403973,6.3546459079790765,0.33333333333333337,0.5450761294828054,5.799053669010795,10.374810263325301,0.12633581387791598,0.0,0.0,0.0
200.0,200.0,0.0,1.0,0.0,222.5,25.89,650.0,0.0,0.0,1205.1,0.0,200.0,39204.0,792.0,111.70953754245575,1.1227371302055786,0.33333333333333337,0.1736172072209152,0.7454123642629893,11.257767318611625,0.13214796575210938,0.0,0.0,0.0
200.0,200.0,0.0,1.0,0.0,222.5,25.89,650.0,0.0,0.0,1171.2,0.0,200.0,39204.0,792.0,111.70953754245575,1.1227371302055786,0.33333333333333337,0.1736172072209152,0.7454123642629893,11.257767318611625,0.13214796575210938,0.0,0.0,0.0
200.0,200.0,0.0,1.0,50.0,222.5,21.31,650.0,0.0,0.0,1276.4,0.0,200.0,39204.0,792.0,111.70953754245575,1.1227371302055786,0.33333333333333337,0.2109314638643592,0.7454123642629893,11.257767318611625,0.12549999726890315,0.0,0.0,0.0
200.0,200.0,0.0,1.0,50.0,222.5,21.31,650.0,0.0,0.0,1152.8,0.0,200.0,39204.0,792.0,111.70953754245575,1.1227371302055786,0.33333333333333337,0.2109314638643592,0.7454123642629893,11.257767318611625,0.12549999726890315,0.0,0.0,0.0
200.0,200.0,0.0,1.0,50.0,222.5,26.12,650.0,0.0,0.0,1082.9,0.0,200.0,39204.0,792.0,111.70953754245575,1.1227371302055786,0.33333333333333337,0.17208841864278313,0.7454123642629893,11.257767318611625,0.1324625582298306,0.0,0.0,0.0
200.0,200.0,0.0,1.0,50.0,222.5,26.12,650.0,0.0,0.0,1013.0,0.0,200.0,39204.0,792.0,111.70953754245575,1.1227371302055786,0.33333333333333337,0.17208841864278313,0.7454123642629893,11.257767318611625,0.1324625582298306,0.0,0.0,0.0
200.0,200.0,0.0,1.0,0.0,222.5,25.82,1200.0,0.0,0.0,1138.0,0.0,200.0,39204.0,792.0,111.70953754245575,1.1227371302055786,0.33333333333333337,0.1740878967834816,0.7454123642629893,20.783570434359923,0.24378809448626754,0.0,0.0,0.0
200.0,200.0,0.0,1.0,0.0,222.5,25.82,1200.0,0.0,0.0,1056.0,0.0,200.0,39204.0,792.0,111.70953754245575,1.1227371302055786,0.33333333333333337,0.1740878967834816,0.7454123642629893,20.783570434359923,0.24378809448626754,0.0,0.0,0.0
200.0,200.0,0.0,1.0,50.0,222.5,21.59,1200.0,0.0,0.0,1118.7,0.0,200.0,39204.0,792.0,111.70953754245575,1.1227371302055786,0.33333333333333337,0.20819590064610907,0.7454123642629893,20.783570434359923,0.23248480304240784,0.0,0.0,0.0
200.0,200.0,0.0,1.0,50.0,222.5,21.59,1200.0,0.0,0.0,1037.3,0.0,200.0,39204.0,792.0,111.70953754245575,1.1227371302055786,0.33333333333333337,0.20819590064610907,0.7454123642629893,20.783570434359923,0.23248480304240784,0.0,0.0,0.0
200.0,200.0,0.0,1.0,50.0,222.5,26.12,1200.0,0.0,0.0,1058.8,0.0,200.0,39204.0,792.0,111.70953754245575,1.1227371302055786,0.33333333333333337,0.17208841864278313,0.7454123642629893,20.783570434359923,0.24454626134737958,0.0,0.0,0.0
200.0,200.0,0.0,1.0,50.0,222.5,26.12,1200.0,0.0,0.0,1043.6,0.0,200.0,39204.0,792.0,111.70953754245575,1.1227371302055786,0.33333333333333337,0.17208841864278313,0.7454123642629893,20.783570434359923,0.24454626134737958,0.0,0.0,0.0
300.0,300.0,0.0,10.0,0.0,357.08,22.75,1500.0,0.0,0.0,5404.0,0.0,30.0,78400.0,11200.0,157.97308339337178,10.907246432418304,0.33333333333333337,2.242260596546311,8.218192349451316,17.281975195754292,0.18059119835719825,0.0,0.0,0.0
300.0,300.0,0.0,10.0,0.0,357.08,28.86,1500.0,0.0,0.0,5621.0,0.0,30.0,78400.0,11200.0,157.97308339337178,10.907246432418304,0.33333333333333337,1.7675477675477675,8.218192349451316,17.281975195754292,0.1859313667340885,0.0,0.0,0.0
300.0,300.0,0.0,10.0,0.0,357.72,21.96,1500.0,150.0,150.0,6634.0,0.0,30.0,78400.0,11200.0,157.97308339337178,10.907246432418304,0.33333333333333337,2.327088212334114,8.23292194254992,17.281975195754292,0.18000288701995543,0.5,1.0,2.986666666666667
300.0,300.0,0.0,10.0,0.0,357.72,28.86,1500.0,150.0,150.0,6413.0,0.0,30.0,78400.0,11200.0,157.97308339337178,10.907246432418304,0.33333333333333337,1.770715770715771,8.23292194254992,17.281975195754292,0.18603775382099505,0.5,1.0,2.986666666666667
300.0,300.0,0.0,10.0,0.0,366.86,34.34,900.0,150.0,150.0,7695.0,0.0,30.0,78400.0,11200.0,157.97308339337178,10.907246432418304,0.33333333333333337,1.526166902404526,8.44327894398933,10.369185117452576,0.11528287186670583,0.5,1.0,2.986666666666667
300.0,300.0,0.0,10.0,0.0,366.86,34.34,900.0,150.0,150.0,8790.0,0.0,30.0,78400.0,11200.0,157.97308339337178,10.907246432418304,0.33333333333333337,1.526166902404526,8.44327894398933,10.369185117452576,0.11528287186670583,0.5,1.0,2.986666666666667
300.0,300.0,0.0,6.0,0.0,382.5,39.82,1500.0,0.0,0.0,6600.0,0.0,50.0,82944.0,6912.0,162.48660006175382,6.634815296948432,0.33333333333333337,0.8004771471622301,5.206207465965944,17.306646122227146,0.20861534795925685,0.0,0.0,0.0
300.0,300.0,0.0,6.0,0.0,382.5,39.82,1500.0,0.0,0.0,8654.0,0.0,50.0,82944.0,6912.0,162.48660006175382,6.634815296948432,0.33333333333333337,0.8004771471622301,5.206207465965944,17.306646122227146,0.20861534795925685,0.0,0.0,0.0
300.0,300.0,0.0,4.0,0.0,341.93,39.82,1500.0,0.0,0.0,5300.0,0.0,75.0,85264.0,4672.0,164.74335839594485,4.453325743625101,0.33333333333333337,0.47051457586536677,3.0810056853359473,17.314348577600796,0.21324525198446234,0.0,0.0,0.0
300.0,300.0,0.0,4.0,0.0,341.93,39.82,1500.0,0.0,0.0,6243.0,0.0,75.0,85264.0,4672.0,164.74335839594485,4.453325743625101,0.33333333333333337,0.47051457586536677,3.0810056853359473,17.314348577600796,0.21324525198446234,0.0,0.0,0.0
300.0,300.0,0.0,4.0,0.0,341.93,39.82,1500.0,0.0,0.0,7255.0,0.0,75.0,85264.0,4672.0,164.74335839594485,4.453325743625101,0.33333333333333337,0.47051457586536677,3.0810056853359473,17.314348577600796,0.21324525198446234,0.0,0.0,0.0
300.0,300.0,0.0,8.0,0.0,387.98,39.82,1500.0,0.0,0.0,5600.0,0.0,37.5,80656.0,9088.0,160.22984172756279,8.786141024596219,0.33333333333333337,1.0978416960830781,7.091577444770184,17.295856922010735,0.2036910356026092,0.0,0.0,0.0
300.0,300.0,0.0,8.0,0.0,387.98,39.82,1500.0,0.0,0.0,7878.0,0.0,37.5,80656.0,9088.0,160.22984172756279,8.786141024596219,0.33333333333333337,1.0978416960830781,7.091577444770184,17.295856922010735,0.2036910356026092,0.0,0.0,0.0
300.0,300.0,0.0,8.0,0.0,387.98,39.82,1500.0,0.0,0.0,8170.0,0.0,37.5,80656.0,9088.0,160.22984172756279,8.786141024596219,0.33333333333333337,1.0978416960830781,7.091577444770184,17.295856922010735,0.2036910356026092,0.0,0.0,0.0
300.0,300.0,0.0,12.0,0.0,345.04,39.82,1500.0,0.0,0.0,6588.0,0.0,25.0,76176.0,13248.0,155.71632505918075,12.998058625492973,0.33333333333333337,1.5069552114952067,9.600470912808076,17.26499348392579,0.18996343098133084,0.0,0.0,0.0
300.0,300.0,0.0,12.0,0.0,345.04,39.82,1500.0,0.0,0.0,8436.0,0.0,25.0,76176.0,13248.0,155.71632505918075,12.998058625492973,0.33333333333333337,1.5069552114952067,9.600470912808076,17.26499348392579,0.18996343098133084,0.0,0.0,0.0
300.0,300.0,0.0,12.0,0.0,345.04,39.82,1500.0,0.0,0.0,9749.0,0.0,25.0,76176.0,13248.0,155.71632505918075,12.998058625492973,0.33333333333333337,1.5069552114952067,9.600470912808076,17.26499348392579,0.18996343098133084,0.0,0.0,0.0
300.0,300.0,0.0,6.0,0.0,292.48,39.82,1500.0,0.0,0.0,4370.0,0.0,50.0,82944.0,6912.0,162.48660006175382,6.634815296948432,0.33333333333333337,0.6120877281098276,3.980945253975737,17.306646122227146,0.197399835245358,0.0,0.0,0.0
300.0,300.0,0.0,6.0,0.0,292.48,39.82,1500.0,0.0,0.0,6140.0,0.0,50.0,82944.0,6912.0,162.48660006175382,6.634815296948432,0.33333333333333337,0.6120877281098276,3.980945253975737,17.306646122227146,0.197399835245358,0.0,0.0,0.0
300.0,300.0,0.0,6.0,0.0,382.5,39.82,1500.0,0.0,0.0,7375.0,0.0,50.0,82944.0,6912.0,162.48660006175382,6.634815296948432,0.33333333333333337,0.8004771471622301,5.206207465965944,17.306646122227146,0.20861534795925685,0.0,0.0,0.0
125.0,125.0,0.0,3.0,0.0,296.06,46.67,300.0,0.0,0.0,824.5,0.0,41.666666666666664,14161.0,1428.0,67.13856044218299,3.303847351127942,0.33333333333333337,0.63969980535604,4.856310294872798,8.304260805152978,0.0960775053653256,0.0,0.0,0.0
125.0,125.0,0.0,4.0,0.0,342.59,46.67,300.0,0.0,0.0,1159.2,0.0,31.25,13689.0,1872.0,66.01018127508749,4.368935932405009,0.33333333333333337,1.0038550359955973,7.558196489140244,8.29679965287821,0.09568437788757977,0.0,0.0,0.0
125.0,125.0,0.0,3.0,0.0,296.06,94.33,300.0,0.0,0.0,1441.2,0.0,41.666666666666664,14161.0,1428.0,67.13856044218299,3.303847351127942,0.33333333333333337,0.3164930554008946,4.856310294872798,8.304260805152978,0.11529971196451702,0.0,0.0,0.0
125.0,125.0,0.0,4.0,0.0,342.59,94.33,300.0,0.0,0.0,1882.5,0.0,31.25,13689.0,1872.0,66.01018127508749,4.368935932405009,0.33333333333333337,0.49665975331193185,7.558196489140244,8.29679965287821,0.11211901945970866,0.0,0.0,0.0
150.0,100.0,0.0,4.0,0.0,270.84,40.41,300.0,0.0,0.0,912.0,0.0,37.5,13064.0,1872.0,64.48566005791552,4.465601424678809,0.33333333333333337,0.9604032639723301,6.251847251899475,10.370110896224784,0.10586937828834239,0.0,0.0,0.0
150.0,100.0,0.0,5.0,0.0,293.56,40.19,300.0,0.0,0.0,1168.0,0.0,30.0,12600.0,2300.0,63.330123684671285,5.537991609261958,0.33333333333333337,1.3333254343455887,8.556922162927659,10.357605900979241,0.10512278658967415,0.0,0.0,0.0
150.0,100.0,0.0,4.0,0.0,270.84,90.58,300.0,0.0,0.0,1188.5,0.0,37.5,13064.0,1872.0,64.48566005791552,4.465601424678809,0.33333333333333337,0.42845987963261056,6.251847251899475,10.370110896224784,0.12914997126220518,0.0,0.0,0.0
150.0,100.0,0.0,5.0,0.0,293.56,88.92,300.0,0.0,0.0,1641.8,0.0,30.0,12600.0,2300.0,63.330123684671285,5.537991609261958,0.33333333333333337,0.6026355061442781,8.556922162927659,10.357605900979241,0.12492757667999006,0.0,0.0,0.0
92.0,92.0,0.0,3.0,0.0,309.0,16.239,295.0,0.0,0.0,647.34,0.0,30.666666666666668,7396.0,1032.0,48.520304185107044,3.274634957216392,0.33333333333333337,2.6551067842704255,6.9514692098079705,11.084069691944768,0.10629678860179281,0.0,0.0,0.0
92.0,92.0,0.0,3.0,0.0,309.0,19.355,295.0,0.0,0.0,684.74,0.0,30.666666666666668,7396.0,1032.0,48.520304185107044,3.274634957216392,0.33333333333333337,2.2276558548058607,6.9514692098079705,11.084069691944768,0.108302699828474,0.0,0.0,0.0
